pubmed_id,title,abstract,authors,journal,publication_date,doi,fulltext_link,pmcid,access,updated_title,pdf_file,suggested_tags,webscraped_date,status,keywords
39846917,Lifetime Management in Transcatheter Aortic Valve Replacement Through Patient-Specific Simulations.,No Abstract Found,"['Mark M P van den Dorpel', 'Rutger-Jan Nuis', 'Nic Debusschere', 'Giorgia Rocatello', 'Peter Mortier', 'Nicolas M Van Mieghem']",JACC. Cardiovascular interventions,2025-04-28,10.1016/j.jcin.2024.11.023,https://doi.org/10.1016/j.jcin.2024.11.023,,Paid,Lifetime Management in Transcatheter Aortic Valve Replacement Through Patient Specific Simulations DORPEL 2025,Not available,"['Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Management in Transcatheter', 'Transcatheter Aortic', 'Aortic Valve', 'Valve Replacement', 'Lifetime Management', 'Patient-Specific Simulations', 'Replacement Through Patient-Specific', 'Simulations']",2025-05-12,Pending,"['computer simulation', 'coronary access', 'finite element technology', 'transcatheter aortic valve replacement']"
39710301,Transcatheter Aortic Valve Replacement in Aortic Stenosis Patients With New York Heart Association Functional Class III or IV.,"BACKGROUND: Patients with symptomatic aortic stenosis are a vulnerable population with associated cardiac damage and a significant comorbidity burden. In this study we aimed to determine the rate, factors associated with, and prognostic value of poor functional status (New York Heart Association [NYHA] class III-IV) in patients with severe aortic stenosis undergoing transcatheter aortic valve replacement (TAVR).
METHODS: This multicenter study included 6363 transarterial TAVR patients, classified according to baseline functional status (NYHA class I or II vs III or IV).
RESULTS: A total of 3800 (60%) patients presented with NYHA class III or IV before the TAVR procedure. Atrial fibrillation (odds ratio [OR], 1.32; 95% confidence interval [CI], 1.11-1.58; P = 0.002), chronic kidney disease (CKD; OR, 1.73; 95% CI, 1.45-2.05; P < 0.001), chronic obstructive pulmonary disease (COPD; OR, 1.65; 95% CI, 1.32-2.05; P < 0.001), reduced left ventricular ejection fraction (OR, 2.28; 95% CI, 1.70-3.05; P < 0.001), and moderate and severe pulmonary hypertension were associated with a poor functional status. At 1-year follow-up, patients with NYHA class III or IV had higher rates of mortality (8.81 per 100 person-years [95% CI, 7.57-10.15] vs 13.12 per 100 person-years [95% CI, 11.80-14.58]; log rank, P < 0.001) and heart failure hospitalization (8.25 per 100 person-years [95% CI, 7.05-9.65] vs 12.5 per 100 person-years [95% CI, 11.24-14.00]; log rank, P = 0.005). Comorbidity factors (COPD, CKD) and signs of cardiac damage (atrial fibrillation, pulmonary hypertension) determined an increased risk of poorer clinical outcomes (P < 0.01 for all).
CONCLUSIONS: More than half of the patients undergoing TAVR in the contemporary era have presented with advanced functional class before the procedure, and this was associated with a greater comorbidity and cardiac damage burden. Patients with poorer baseline functional status exhibited worse clinical outcomes at 1-year follow-up. These findings highlight the need for further study on earlier interventions for patients with aortic stenosis.","['Jorge Nuche', 'Jules Mesnier', 'Julien Ternacle', 'Effat Rezaei', 'Francisco Campelo-Parada', 'Marina Urena', 'Gabriela Veiga-Fernandez', 'Luis Nombela-Franco', 'Anna Franzone', 'Antonio J Munoz-Garcia', 'Victoria Vilalta', 'Ander Regueiro', 'David Del Val', 'Lluis Asmarats', 'Maria Del Trigo', 'Vicenç Serra', 'Guillaume Bonnet', 'Melchior Jonveaux', 'Ronan Canitrot', 'Dominique Himbert', 'Jose Maria de la Torre Hernandez', 'Gabriela Tirado-Conte', 'Eduard Fernandez-Nofrerias', 'Pedro Cepas', 'Fernando Alfonso', 'Lola Gutierrez-Alonso', 'Juan Francisco Oteo', 'Yassin Belahnech', 'Siamak Mohammadi', 'Thomas Modine', 'Marisa Avvedimento', 'Josep Rodés-Cabau', 'Asim N Cheema']",The Canadian journal of cardiology,2025-05-12,10.1016/j.cjca.2024.12.025,https://doi.org/10.1016/j.cjca.2024.12.025,,Paid,Transcatheter Aortic Valve Replacement in Aortic Stenosis Patients With New York Heart Association Functional Class III or IV NUCHE 2025,Not available,"['York Heart Association', 'Aortic Valve Replacement', 'NYHA class III', 'Transcatheter Aortic Valve', 'Aortic Stenosis', 'Heart Association Functional', 'York Heart', 'Heart Association', 'Association Functional Class', 'Class III']",2025-05-12,Pending,[]
39667494,Clinical Outcomes in Atrial Fibrillation Patients Undergoing Transcatheter Aortic Valve Replacement With Contemporary Devices.,"BACKGROUND: Atrial fibrillation (AF) has been identified as a marker of advanced cardiac damage in patients with aortic stenosis. However, the factors associated with poorer outcomes among AF patients in contemporary transcatheter aortic valve replacement (TAVR) practice, particularly regarding mortality and heart failure (HF)-related hospitalizations, remain largely unknown.
METHODS: In this multicenter study, we assessed consecutive patients with a history of AF and evaluated the clinical outcomes of those who underwent TAVR with newer generation devices using either balloon- or self-expandable valves.
RESULTS: A total of 3476 patients were included in the study. After a median follow-up of 2 (interquartile range, 1-4) years, 36.1% patients had died, with 51.5% of deaths being cardiovascular-related, including 15.6% from HF. HF-related hospitalizations post-TAVR accounted for 34.8% of all hospitalizations and were associated with a higher mortality risk (hazard ratio [HR], 1.54; 95% confidence interval [CI], 1.32-1.81; P < 0.001). Permanent AF was identified as an independent predictor of all-cause mortality or HF-related hospitalizations (HR, 1.25; 95% CI, 1.10-1.40; P < 0.001), as did other baseline characteristics, including chronic kidney disease (HR, 1.23; 95% CI, 1.09-1.38; P = 0.001), anemia (HR, 1.21; 95% CI, 1.07-1.36; P = 0.002), and New York Heart Association functional class III or IV (HR, 1.13; 95% CI, 1.01-1.27; P = 0.045). In addition, early postprocedural complications, including stroke and bleeding, also significantly increased the risk of mortality (HR, 5.52; 95% CI, 3.12-9.79; P < 0.001) and HF-related hospitalizations (HR, 1.17; 95% CI, 1.03-1.33; P = 0.014).
CONCLUSIONS: AF patients exhibited a high risk of mortality and HF-related hospitalizations in a contemporary TAVR cohort. Several baseline comorbidities and periprocedural complications, along with permanent (vs paroxysmal) AF, were associated with poorer outcomes. These findings confirm the negative impact of AF despite the continued improvements in TAVR technology and underscore the importance of early intervention and optimization of HF management to improve outcomes in this high-risk population.","['Siddhartha Mengi', 'Pedro Cepas-Guillén', 'Julien Ternacle', 'Marina Urena', 'Alberto Alperi', 'Asim N Cheema', 'Gabriela Veiga-Fernandez', 'Luis Nombela-Franco', 'Victoria Vilalta', 'Giovanni Esposito', 'Francisco Campelo-Parada', 'Ciro Indolfi', 'Maria Del Trigo', 'Antonio Muñoz-Garcia', 'Nicolas Maneiro', 'Lluís Asmarats', 'Ander Regueiro', 'David Del Val', 'Vicenç Serra', 'Vincent Auffret', 'Lionel Leroux', 'Thomas Modine', 'Jules Mesnier', 'Gaspard Suc', 'Pablo Avanzas', 'Effat Rezaei', 'Victor Fradejas-Sastre', 'Gabriela Tirado-Conte', 'Eduard Fernández-Nofrerias', 'Domenico Angellotti', 'Thibaut Guitteny', 'Sabato Sorrentino', 'Juan Francisco Oteo', 'Felipe Díez-Delhoyo', 'Lola Gutiérrez-Alonso', 'Pablo Vidal-Calés', 'Fernando Alfonso', 'Andrea Monastyrski', 'Maxime Nolf', 'Marisa Avvedimento', 'Josep Rodés-Cabau']",The Canadian journal of cardiology,2025-05-12,10.1016/j.cjca.2024.12.007,https://doi.org/10.1016/j.cjca.2024.12.007,,Paid,Clinical Outcomes in Atrial Fibrillation Patients Undergoing Transcatheter Aortic Valve Replacement With Contemporary Devices MENGI 2025,Not available,"['Undergoing Transcatheter Aortic', 'Fibrillation Patients Undergoing', 'Patients Undergoing Transcatheter', 'Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Atrial Fibrillation Patients', 'Atrial Fibrillation', 'Undergoing Transcatheter', 'contemporary transcatheter aortic', 'Patients Undergoing']",2025-05-12,Pending,[]
39667492,Four-dimensional Cardiac Modelling of Multiphase Computed Tomography for Predicting Outcomes After Transcatheter Aortic Valve Replacement.,"BACKGROUND: Multiphase computed tomography angiography (mpCTA) is routinely performed prior to transcatheter aortic valve replacement (TAVR) to determine eligibility and enable preprocedural planning. Incremental prognostic value may be realized from full-cycle, multiphase reconstructions to assess the contractile health of the cardiac chambers. In this study we assessed the feasibility of 4-dimensional chamber modelling of the left ventricle (LV) to support 3-dimensional minimum principal strain (3DminPS)-based predictions of clinical outcomes after TAVR.
METHODS: Two hundred five patients undergoing pre-TAVR mpCTA were studied. UNet-based 3D chamber segmentation was followed by mesh modelling and 3D feature tracking-based deformation to determine global 3DminPS for endocardial, epicardial, and transmural layers. Independent associations of 3DminPS with the primary outcome of heart failure hospitalization or death are described.
RESULTS: Of the 205 patients studied, 196 (96%) had analyzable mpCTAs (median age, 85 years; 55% male; Society of Thoracic Surgeons Predicted Risk of Mortality score = 3.10; 60.0% echocardiographic LV ejection fraction). At a median of 25 months after TAVR, 55 patients (28%) experienced the primary outcome. After adjustment for baseline variables, patients with an endocardial 3DminPS amplitude worse than -23.7% experienced a 2.7-fold higher risk of the outcome (adjusted hazard ratio, 2.7; 95% confidence interval, 1.4-5.1; P = 0.001), with this high-risk cohort having 1- and 3-year event rates of 32% and 49%, respectively.
CONCLUSIONS: Four-dimensional chamber modelling of mpCTA using UNet-based segmentation and standardized mesh deformation is feasible and enables delivery of 3D deformation markers with strong prognostic value for the prediction of outcomes after TAVR. Prospective validation in a multicentre setting is currently being undertaken.","['Mohamad Rabbani', 'Ali Fatehi Hassanabad', 'Alessandro Satriano', 'Dina Labib', 'Carmen P Lydell', 'Michael Bristow', 'Anna Bizios', 'Corey Adams', 'Muhammad Mustafa Alhussein', 'Steven Dykstra', 'Jacqueline Flewitt', 'Sandra Rivest', 'William Kent', 'Zhiying Liang', 'Tianqi Tao', 'Andrew G Howarth', 'Elena Di Martino', 'Nowell M Fine', 'Michael W A Chu', 'James A White']",The Canadian journal of cardiology,2025-05-12,10.1016/j.cjca.2024.12.008,https://doi.org/10.1016/j.cjca.2024.12.008,,Paid,Four dimensional Cardiac Modelling of Multiphase Computed Tomography for Predicting Outcomes After Transcatheter Aortic Valve Replacement RABBANI 2025,Not available,"['Aortic Valve Replacement', 'Transcatheter Aortic Valve', 'Multiphase Computed Tomography', 'Valve Replacement', 'computed tomography angiography', 'Aortic Valve', 'Computed Tomography', 'Transcatheter Aortic', 'Multiphase Computed', 'Predicting Outcomes']",2025-05-12,Pending,[]
39667491,Clinical Outcomes of Patients With Bicuspid Aortic Valve Undergoing a Targeted Transcatheter Aortic Valve Replacement Approach: The LIRA Method.,"BACKGROUND: Transcatheter aortic valve replacement (TAVR) in patients with bicuspid aortic valve (BAV) disease is still burdened by a non-negligible rate of stroke and permanent pacemaker implantation (PPI). These suboptimal results, possibly related to the unique BAV anatomy, may suggest the use of a different sizing method in this setting. The aim of our study is to evaluate whether the application of the supra-annular LIRA method may improve clinical outcomes in this population.
METHODS: In this single-center retrospective study, we enrolled consecutive patients with severe aortic stenosis and raphe-type BAV undergone TAVR with the implantation of supra-annular self-expanding prostheses sized according to the LIRA method. The primary endpoint was the device success. Secondary endpoints were in-hospital and 30-day safety outcomes and 1-year clinical efficacy. All study endpoints were adjudicated according to the Valve Academic Research Consortium 3 criteria.
RESULTS: A total of 104 patients (mean age, 79.8 ± 5.83 years) were enrolled in our study. The mean Society of Thoracic Surgeons score was 4.96 ± 4.73%. Use of the LIRA method led to prosthesis downsizing in 85.6% of patients. Device success was 94.2%. All-cause death was 0%, conversion to surgery was 0%, and an extremely low rate of stroke (1.9%) and PPI (9.6%) was observed. The intended performance of the valve was attained in 96.1% of patients and it was maintained at 1-year follow-up. Clinical efficacy at 1 year was reached in 90.6% of patients.
CONCLUSIONS: The LIRA method represents an alternative option for prosthesis sizing in patients with type 1 and type 2 BAV undergoing TAVR with promising early and midterm outcomes.","['Barbara Bellini', 'Vittorio Romano', 'Greca Zanda', 'Gianmarco Iannopollo', 'Tommaso De Ferrari', 'Eva Bijlsma', 'Francesca Napoli', 'Ciro Vella', 'Domitilla Gentile', 'Giulia Ghizzoni', 'Luca Angelo Ferri', 'Filippo Russo', 'Marco Bruno Ancona', 'Francesco Ancona', 'Eustachio Agricola', 'Anna Palmisano', 'Antonio Esposito', 'Matteo Montorfano']",The Canadian journal of cardiology,2025-05-12,10.1016/j.cjca.2024.12.006,https://doi.org/10.1016/j.cjca.2024.12.006,,Paid,Clinical Outcomes of Patients With Bicuspid Aortic Valve Undergoing a Targeted Transcatheter Aortic Valve Replacement Approach The LIRA Method BELLINI 2025,Not available,"['Targeted Transcatheter Aortic', 'Transcatheter Aortic Valve', 'Valve Replacement Approach', 'Bicuspid Aortic Valve', 'Aortic Valve Replacement', 'Targeted Transcatheter', 'Transcatheter Aortic', 'Aortic Valve', 'Replacement Approach', 'LIRA Method']",2025-05-12,Pending,[]
39442866,Durability of right ventricular conduits in the Ross procedure.,"BACKGROUND: Right ventricular (RV) conduit availability and degeneration are potential limitations of the Ross procedure. Pulmonary homografts are the gold standard, but their limited availability drives the need for alternatives. The aim of this study was to compare results of different RV conduits.
METHODS: Between 1995 and 2023, 315 consecutive patients (73% males; mean age, 37 ± 12 years) underwent a Ross procedure using a homograft (n = 211), bovine jugular vein (BJV) (n = 34), or xenograft (n = 70) as the RV conduit. The mean follow-up was 5.7 ± 6.7 years and was 96% complete (1631 patient-years).
RESULTS: Twelve patients (homograft, n = 8; BJV. n = 3; xenograft, n = 1) required RV conduit reintervention, including 4 patients within 4 years (all with homografts). Indications for reintervention were degeneration in 8 patients and active endocarditis in 4 patients. Reinterventions included RV conduit replacement (homograft, n = 3; xenograft, n = 1; BJV, n = 2) and transcatheter valve implantation (homograft n = 5; BJV, n = 1). At 15 years, freedom from RV conduit reintervention was 88%, and freedom from reoperation was 93%. Freedom from reintervention at 15 years was similar in the homograft (89%), BJV (89%), and xenograft (100%) groups (P = .812). Progression of mean RV conduit gradient was lowest for the BJV group (1.45 mm Hg/year) and similar in the homograft (2.6 mm Hg/year) and xenograft (2.9 mm Hg/year) groups. Age at <18 years at surgery (hazard ratio [HR], 1.9; P < .001) was a predictive risk factor for reintervention. There was no difference among the RV conduit groups (HR, 1.198; P = .606).
CONCLUSIONS: The incidence of reintervention after 15 years is similar in recipients of homografts, xenografts, and BJV grafts. Interestingly, homografts may fail in the first few years, possibly related to inflammatory phenomena. Thus, the use of xenografts may be an option if homografts are not available.","['Karen B Abeln', 'Lennart Froede', 'Christian Giebels', 'Hans-Joachim Schäfers']",The Journal of thoracic and cardiovascular surgery,2025-05-12,10.1016/j.jtcvs.2024.10.023,https://doi.org/10.1016/j.jtcvs.2024.10.023,,Paid,Durability of right ventricular conduits in the Ross procedure ABELN 2025,Not available,"['Ross procedure', 'Ross', 'BJV', 'conduit', 'years', 'reintervention', 'homograft', 'homografts', 'xenograft', 'procedure']",2025-05-12,Pending,"['Ross procedure', 'homograft', 'right ventricular conduit']"
39395599,"The novel balloon-expandable Myval transcatheter heart valve: systematic review of aortic, mitral, tricuspid and pulmonary indications.","INTRODUCTION AND OBJECTIVES: Myval technology represents the first balloon-expandable alternative since the Edwards system became commercially available. Despite certain controversies, its use has rapidly expanded. We aimed to gather all the available literature regarding its indications and outcomes.
METHODS: A comprehensive search of articles published between December 2016 and May 2024 was conducted using BioMedCentral, Google Scholar, and PubMed to evaluate the main outcomes of Myval for native aortic stenosis (AS) (meta-analysis) and off-label uses (systematic review).
RESULTS: A total of 151 studies were identified, and 74 were included in the analysis, covering aortic (n=51), mitral (n=9), tricuspid (n=6), and pulmonary (n=8) valve positions. A meta-analysis of studies on native AS demonstrated that Myval is safe and effective, with a 30-day mortality rate of 1.3%, good hemodynamic performance, low rates of pacemaker implantation (8.8%), and ≥ moderate paravalvular regurgitation (1.3%). Compared with other contemporary devices, Myval was competitive and associated with lower rates of pacemaker implantation. In a systematic review of off-label indications, Myval was also found to be safe and effective. In bicuspid AS, pure regurgitation, and aortic valve-in-valve procedures, success rates were 100%, 92%, and 100%, respectively, with pacemaker rates of 9.9%, 22.2%, and 3%, respectively. For mitral valve-in-valve/in-ring procedures, the success rate was 96.9%, while in tricuspid and pulmonary positions, small case series reported 100% success rates for both, with minimal procedural complications.
CONCLUSIONS: Myval technology is safe and effective for the treatment of native valvular disease and dysfunctional prostheses or rings in all heart valve positions, although larger scale studies are warranted.","['Mario García-Gómez', 'Clara Fernández-Cordón', 'José Carlos González-Gutiérrez', 'Ana Serrador', 'Alberto Campo', 'Carlos Cortés Villar', 'Sara Blasco Turrión', 'Cristhian Aristizábal', 'Julio Peral Oliveira', 'Alexander Stepanenko', 'Mikel González Arribas', 'Luca Scorpiglione', 'Akash Jain', 'David Carnicero Martínez', 'J Alberto San Román', 'Ignacio J Amat-Santos']",Revista espanola de cardiologia (English ed.),2025-05-12,10.1016/j.rec.2024.09.006,https://doi.org/10.1016/j.rec.2024.09.006,,Paid,The novel balloon expandable Myval transcatheter heart valve systematic review of aortic mitral tricuspid and pulmonary indications GARCÍA-GÓMEZ 2025,Not available,"['balloon-expandable Myval transcatheter', 'Myval transcatheter heart', 'Myval', 'INTRODUCTION AND OBJECTIVES', 'Myval transcatheter', 'systematic review', 'transcatheter heart valve', 'balloon-expandable Myval', 'Myval technology', 'rates']",2025-05-12,Pending,"['Aortic Regurgitation', 'Aortic stenosis', 'Estenosis aórtica', 'Insuficiencia aórtica', 'Myval', 'Myval Octacor', 'Valve-in-ring', 'Valve-in-valve', 'Valvular heart disease', 'Valvulopatías']"
39343570,Association between the Mean Platelet Volume and Prosthesis-patient Mismatch after Transcatheter Aortic Valve Replacement.,"Objective The mean platelet volume (MPV), a marker of platelet activity, is significantly higher in patients with aortic stenosis (AS) than in those without AS. The association between the platelet function and prosthesis-patient mismatch (PPM) after transcatheter aortic valve replacement (TAVR) remains unknown. Therefore, we investigated this association by measuring the MPV. Methods Of 237 patients who underwent TAVR, 148 with a median age of 84 years old were enrolled in this study. Blood tests and transthoracic echocardiography were performed at baseline and approximately six months after TAVR. PPM was defined as an aortic valve area index ≤0.85 cm2/m2 after TAVR. Variable changes from baseline to six-month follow-up were compared between patients with and without PPM. Results Forty-five patients (30%) developed PPM. The MPV was significantly higher in patients with PPM than in those without PPM. However, regarding the magnitude of change, the MPV was significantly less reduced in patients with PPM, and the percentage of patients with reduced MPV was lower in patients with PPM than in those without PPM. A logistic regression analysis revealed that a higher MPV and lack of MPV reduction at the six-month follow-up were independent predictors of PPM. Conclusion MPV values at the six-month follow-up were associated with PPM after TAVR in patients with AS. MPV values increase when PPM is present after TAVR and may be an indicator during the postoperative follow-up.","['Yuichi Morita', 'Hiroki Ikenaga', 'Atsushi Takeda', 'Takayuki Nakano', 'Tasuku Higashihara', 'Noriaki Watanabe', 'Yoshiharu Sada', 'Hiroto Utsunomiya', 'Shinya Takahashi', 'Yukihiro Fukuda', 'Yukiko Nakano']","Internal medicine (Tokyo, Japan)",2025-04-15,10.2169/internalmedicine.4205-24,https://doi.org/10.2169/internalmedicine.4205-24,,Paid,Association between the Mean Platelet Volume and Prosthesis patient Mismatch after Transcatheter Aortic Valve Replacement MORITA 2025,Not available,"['Aortic Valve Replacement', 'Transcatheter Aortic Valve', 'PPM', 'Platelet Volume', 'MPV', 'Aortic Valve', 'Prosthesis-patient Mismatch', 'Valve Replacement', 'Transcatheter Aortic', 'TAVR']",2025-05-12,Pending,"['aortic stenosis', 'mean platelet volume', 'prosthesis-patient mismatch', 'transcatheter aortic valve replacement']"
39343565,Transesophageal Echocardiography-related Gastric Bleeding after Transcatheter Aortic Valve Implantation.,No Abstract Found,"['Sumika Wachi', 'Kenji Harada', 'Yusuke Suzuki', 'Kazuomi Kario']","Internal medicine (Tokyo, Japan)",2025-05-01,10.2169/internalmedicine.4331-24,https://doi.org/10.2169/internalmedicine.4331-24,,Paid,Transesophageal Echocardiography related Gastric Bleeding after Transcatheter Aortic Valve Implantation WACHI 2025,Not available,"['Aortic Valve Implantation', 'Echocardiography-related Gastric Bleeding', 'Transcatheter Aortic Valve', 'Transesophageal Echocardiography-related Gastric', 'Valve Implantation', 'Echocardiography-related Gastric', 'Gastric Bleeding', 'Bleeding after Transcatheter', 'Transcatheter Aortic', 'Aortic Valve']",2025-05-12,Pending,"['gastric bleeding', 'transcatheter aortic valve implantation', 'transesophageal echocardiography']"
39067056,Beyond the Timeline: 1-Year Mortality Trends in Early Versus Late Prosthetic Valve Endocarditis.,"Among 302 episodes of prosthetic valve endocarditis (PVE), 1-year mortality was 31%. There was no evidence indicating that early-onset PVE within 6 months from valve surgery led to a worse outcome compared to late-onset PVE (21% vs 32%, P = .126), despite similar redo valve surgeries across both categories.","['Matthaios Papadimitriou-Olivgeris', 'Bruno Ledergerber', 'Berit Siedentop', 'Pierre Monney', 'Michelle Frank', 'Georgios Tzimas', 'Piergiorgio Tozzi', 'Matthias Kirsch', 'Jana Epprecht', 'Mathias van Hemelrijck', 'Omer Dzemali', 'Benoit Guery', 'Barbara Hasse']",Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025-04-30,10.1093/cid/ciae392,https://doi.org/10.1093/cid/ciae392,PMC12043058,Free,Beyond the Timeline 1 Year Mortality Trends in Early Versus Late Prosthetic Valve Endocarditis PAPADIMITRIOU-OLIVGERIS 2025,pdfs\Beyond the Timeline 1 Year Mortality Trends in Early Versus Late Prosthetic Valve Endocarditis PAPADIMITRIOU-OLIVGERIS 2025.pdf,"['Early Versus Late', 'Versus Late Prosthetic', 'Prosthetic Valve Endocarditis', 'Late Prosthetic Valve', 'Trends in Early', 'Early Versus', 'Versus Late', 'Prosthetic Valve', 'prosthetic valve Biological', 'valve Biological valve']",2025-05-12,Pending,"['embolic events', 'heart failure', 'infective endocarditis', 'periannular complications', 'prosthetic valve endocarditis', 'transcatheter aortic valve implantation (TAVI)', 'valve surgery']"
38936601,Five-year outcomes of transcarotid transcatheter aortic valve replacement.,"BACKGROUND: Transcarotid transcatheter aortic valve replacement (TC-TAVR) has emerged as an alternative access route for transcatheter aortic valve replacement (TAVR). However, scarce data exist on long-term outcomes following TC-TAVR. This study aimed to evaluate clinical outcomes at 5 years after TC-TAVR.
METHODS: A total of 110 consecutive patients who underwent TC-TAVR were included. Baseline, procedural, and follow-up data were collected prospectively in a dedicated database. The primary endpoint was the incidence of a composite outcome of all-cause mortality, stroke, and repeat hospitalization at 5-year follow-up. Echocardiography results, New York Heart Association (NYHA) class, and quality of life (QoL) as assessed with the EuroQol visual analog scale (EQ-VAS) were examined over the 5-year follow-up.
RESULTS: The median patient age was 77 years (interquartile range [IQR], 72-82.2 years), 42.3% were women, and the median Society of Thoracic Surgeons (STS) risk score was 5.02% (IQR, 3.4%-7.5%). The incidence of the composite primary endpoint was 54.5%. Death from any cause occurred in 45.6% of patients (11.9 per 100 patient-years); stroke in 8.2% (1.9 per 100 patient-years); disabling stroke in 2.7% (0.7 per 100 patient-years); and rehospitalization in 27.2%. The improvements in valve hemodynamics, NYHA class, and EQ-VAS following the procedure persisted at 5-year follow-up (P < .001). The incidence of bioprosthetic valve failure was 0.9%.
CONCLUSIONS: About half of the moderate-to high-risk patients undergoing TC-TAVR survived with no major cardiovascular events at the 5-year follow-up. The yearly incidence of stroke events was low, and early improvements in valve hemodynamics, functional status, and QoL persisted at 5 years. These results suggest the long-term safety and efficacy of TC-TAVR and would support this approach as an alternative to surgery in non-transfemoral candidates.","['Juan Hernando Del Portillo', 'Dimitri Kalavrouziotis', 'Eric Dumont', 'Jean-Michel Paradis', 'Anthony Poulin', 'Frederic Beaupré', 'Marisa Avvedimento', 'Silvia Mas-Peiro', 'Pedro Cepas-Guillén', 'Siddhartha Mengi', 'Siamak Mohammadi', 'Josep Rodés-Cabau']",The Journal of thoracic and cardiovascular surgery,2025-05-12,10.1016/j.jtcvs.2024.06.017,https://doi.org/10.1016/j.jtcvs.2024.06.017,,Paid,Five year outcomes of transcarotid transcatheter aortic valve replacement PORTILLO 2025,Not available,"['transcarotid transcatheter aortic', 'aortic valve replacement', 'transcatheter aortic valve', 'transcatheter aortic', 'transcarotid transcatheter', 'valve replacement', 'aortic valve', 'replacement', 'aortic', 'transcatheter']",2025-05-12,Pending,"['aortic valve', 'long-term', 'transcarotid', 'transcatheter valve replacement']"
38815806,Machine-learning approaches for risk prediction in transcatheter aortic valve implantation: Systematic review and meta-analysis.,"OBJECTIVES: With the expanding integration of artificial intelligence (AI) and machine learning (ML) into the structural heart domain, numerous ML models have emerged for the prediction of adverse outcomes after transcatheter aortic valve implantation (TAVI). We aim to identify, describe, and critically appraise ML prediction models for adverse outcomes after TAVI. Key objectives consisted in summarizing model performance, evaluating adherence to reporting guidelines, and transparency.
METHODS: We searched PubMed, SCOPUS, and Embase through August 2023. We selected published machine learning models predicting TAVI outcomes. Two reviewers independently screened articles, extracted data, and assessed the study quality according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. Outcomes included summary C-statistics and model risk of bias assessed with the Prediction Model Risk of Bias Assessment Tool. C-statistics were pooled using a random-effects model.
RESULTS: Twenty-one studies (118,153 patients) employing various ML algorithms (76 models) were included in the systematic review. Predictive ability of models varied: 11.8% inadequate (C-statistic <0.60), 26.3% adequate (C-statistic 0.60-0.70), 31.6% acceptable (C-statistic 0.70-0.80), and 30.3% demonstrated excellent (C-statistic >0.80) performance. Meta-analyses revealed excellent predictive performance for early mortality (C-statistic: 0.81; 95% confidence interval [CI], 0.65-0.91), acceptable performance for 1-year mortality (C-statistic: 0.76; 95% CI, 0.67-0.84), and acceptable performance for predicting permanent pacemaker implantation (C-statistic: 0.75; 95% CI, 0.51-0.90).
CONCLUSIONS: ML models for TAVI outcomes exhibit adequate-to-excellent performance, suggesting potential clinical utility. We identified concerns in methodology and transparency, emphasizing the need for improved scientific reporting standards.","['Xander Jacquemyn', 'Emanuel Van Onsem', 'Keith Dufendach', 'James A Brown', 'Dustin Kliner', 'Catalin Toma', 'Derek Serna-Gallegos', 'Michel Pompeu Sá', 'Ibrahim Sultan']",The Journal of thoracic and cardiovascular surgery,2025-05-12,10.1016/j.jtcvs.2024.05.017,https://doi.org/10.1016/j.jtcvs.2024.05.017,,Paid,Machine learning approaches for risk prediction in transcatheter aortic valve implantation Systematic review and meta analysis JACQUEMYN 2025,Not available,"['aortic valve implantation', 'transcatheter aortic valve', 'valve implantation', 'aortic valve', 'transcatheter aortic', 'Machine-learning approaches', 'C-statistic', 'TAVI', 'TAVI outcomes', 'prediction']",2025-05-12,Pending,"['aortic valve', 'artificial intelligence', 'machine learning', 'meta-analysis', 'transcatheter aortic valve implantation']"
