pubmed_id,title,abstract,authors,journal,publication_date,doi,fulltext_link,pmcid,access,updated_title,pdf_file,suggested_tags,webscraped_date,status,keywords
40387044,Totally endoscopic aortic valve replacement after open surgical and subsequent transcatheter aortic valve replacement.,"Transcatheter aortic valve replacement is increasingly being offered to younger and lower risk patients, including patients with previous surgical aortic valve replacement. The long-term outcome of valve-in-valve transcatheter aortic valve replacement after surgical valve replacement remains uncertain. We present the case of a fully thoracoscopic redo aortic valve replacement for symptomatic valve-in-valve stenosis after previous open surgical aortic valve replacement and secondary valve-in-valve transcatheter aortic valve replacement. This procedure has proven to be difficult and high risk, in part due to the redo nature of the operation and the extensive neo- endothelialization over the transcatheter aortic valve replacement stent frame. This article demonstrates the feasibility of a minimally invasive approach for transcatheter aortic valve replacement and bioprosthetic valve explant while simultaneously highlighting the essential role of the heart team in selecting the correct treatment strategy for patients with bioprosthetic valve degeneration.","['Silke Van Genechten', 'William Hillen', 'Jade Claessens', 'Loren Packlé', 'Hanne Oosterbos', 'Samuel Heuts', 'Alaaddin Yilmaz']",Multimedia manual of cardiothoracic surgery : MMCTS,2025-05-19,10.1510/mmcts.2024.126,https://doi.org/10.1510/mmcts.2024.126,,Paid,Totally endoscopic aortic valve replacement after open surgical and subsequent transcatheter aortic valve replacement GENECHTEN 2025,Not available,"['aortic valve replacement', 'transcatheter aortic valve', 'aortic valve', 'valve replacement', 'surgical aortic valve', 'Totally endoscopic aortic', 'endoscopic aortic valve', 'transcatheter aortic', 'valve', 'subsequent transcatheter aortic']",2025-05-27,Pending,"['Aortic valve replacement', 'Endoscopic surgery', 'Redo cardiac surgery']"
40384343,Continuation Versus Interruption of Oral Anticoagulation During TAVI: A Systematic Review and Meta-Analysis Oral Anticoagulation Management in TAVI.,"Patients undergoing transcatheter aortic valve implantation (TAVI) often require long-term oral anticoagulation (OAC), but it is unclear whether to continue or interrupt OAC during the procedure. This meta-analysis compares clinical outcomes of continuing versus interrupting OAC during TAVI. PubMed, Embase, and Cochrane Central databases were searched from inception to September 2024 for studies comparing continuation versus interruption of OAC in patients undergoing TAVI with an indication for OAC, including vitamin K antagonists and direct oral anticoagulants. Risk ratios (RR) with 95% confidence intervals (CI) were pooled using a random-effects model. Sensitivity analysis was performed using the Hartung-Knapp-Sidik-Jonkman method. Three studies were included, one randomized controlled trial and two cohort studies, with 2773 patients, of whom 1314 (47.4%) continued OAC during TAVI. At a 30-day follow-up after TAVI, there were no significant differences between groups in all-cause mortality (RR 0.74; 95% CI 0.45-1.20; p = 0.22), any bleeding (RR 1.08; 95% CI 0.81-1.43; p = 0.60), and major bleeding (RR 0.90; 95% CI 0.67-1.21; p = 0.48). However, the continued OAC group was associated with a lower stroke rate (RR 0.65; 95% CI 0.42-1.01; p = 0.053), also attested after a sensitivity analysis (RR 0.65; 95% CI 0.47-0.90; p < 0.03). In patients with an indication for OAC undergoing TAVI, uninterrupted anticoagulation is associated with similar thrombotic and hemorrhagic outcomes compared to interrupted OAC. Stroke risk was lower in the continued OAC group, with a significant reduction, as demonstrated in sensitivity analysis.","['Jefferson Manoel Borges Martins', 'Rafael Dos Santos Borges', 'Giovanni Gosch Berton', 'Paula Larissa Ferreira Vieira', 'Pedro Antônio Machado Gomes de Sousa', 'Ana Livia Chaves Vieira', 'Christian Ken Fukunaga', 'Vanessa Karlinski Vizentin', 'Esthefani Monique Rodrigues Macedo', 'Camila Mota Guida']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-05-19,10.1002/ccd.31599,https://doi.org/10.1002/ccd.31599,,Paid,Continuation Versus Interruption of Oral Anticoagulation During TAVI A Systematic Review and Meta Analysis Oral Anticoagulation Management in TAVI MARTINS 2025,Not available,"['Oral Anticoagulation Management', 'Systematic Review', 'Oral Anticoagulation', 'Anticoagulation Management', 'Meta-Analysis Oral Anticoagulation', 'Continuation Versus Interruption', 'OAC', 'TAVI', 'long-term oral anticoagulation', 'OAC undergoing TAVI']",2025-05-27,Pending,"['direct oral anticoagulants', 'perioperative care', 'stroke', 'transcatheter aortic valve replacement', 'treatment interruption', 'vitamin K antagonists']"
40383183,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement: a systematic review and meta-analysis.,"BACKGROUND: Next day discharge (NDD) after transcatheter aortic valve replacement (TAVR) has been shown to be safe in appropriately selected patients and has since been implemented into clinical practice. As the demand for TAVR grows, improving its accessibility is crucial. Several studies have trialled same day discharge (SDD) after TAVR, but a review has not been performed.
METHODS: Five databases were searched. Baseline demographics, study characteristics and the assessment criteria used to determine eligibility for SDD were extracted and compared. Proportional meta-analysis was used to compare post-TAVI outcomes between SDD and NDD patients.
RESULTS: Six studies were included from 1734 screened articles. Of 3519 patients, 318 (9.0%) underwent SDD (mean age 78.2 ± 8.7 years; 59.3% male). Balloon-expanding valves were used in 91.6% of cases, and self-expanding valves in the remaining 8.4%. Patients that underwent SDD experienced lower rates of mortality (OR 0.104, 95% CI: 0.015 - 0.998), all-cause readmission (OR 0.194, 95% CI 0.052 - 0.717), cardiovascular readmissions (OR 0.155, 95% CI 0.026 - 0.971), and new pacemaker requirement (OR 0.167, 95% 0.028 - 0.995) at 30 days after TAVR, compared to patients that underwent NDD. There was no difference in rates of stroke (OR 0.407, 95% CI: 0.015 - 16.694) or major vascular complications (0.0% vs 0.0%).
CONCLUSIONS: Current evidence supports the safety and feasibility of SDD after elective, transfemoral TAVR in appropriately selected patients. Heterogeneity between eligibility criteria used to select patients for SDD, especially related to conduction disease, poses a barrier to implementation. Further research on self-expanding valves is needed.","['Princess Neila Litkouhi', 'Karan Rao', 'Alexandra Baer', 'Peter S Hansen', 'Ravinay Bhindi']",The Canadian journal of cardiology,2025-05-16,10.1016/j.cjca.2025.05.007,https://doi.org/10.1016/j.cjca.2025.05.007,,Paid,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement a systematic review and meta analysis LITKOUHI 2025,Not available,"['aortic valve replacement', 'undergoing transcatheter aortic', 'transcatheter aortic valve', 'transcatheter aortic', 'day discharge', 'SDD', 'TAVR', 'patients undergoing transcatheter', 'valve replacement', 'patients']",2025-05-27,Pending,[]
40382879,Role of emergent transcatheter aortic valve implantation in the treatment of cardiogenic shock secondary to severe aortic stenosis.,No Abstract Found,"['María Mendoza-Prieto', 'Isabel Espinosa-Rueda', 'Luis Martín-Villén']",Medicina clinica,2025-05-17,10.1016/j.medcli.2025.106978,https://doi.org/10.1016/j.medcli.2025.106978,,Paid,Role of emergent transcatheter aortic valve implantation in the treatment of cardiogenic shock secondary to severe aortic stenosis MENDOZA-PRIETO 2025,Not available,"['severe aortic stenosis', 'cardiogenic shock secondary', 'emergent transcatheter aortic', 'transcatheter aortic valve', 'aortic valve implantation', 'Role of emergent', 'aortic stenosis', 'emergent transcatheter', 'valve implantation', 'treatment of cardiogenic']",2025-05-27,Pending,[]
40382742,Transcatheter Versus Surgical Aortic Valve Replacement in Patients with Polyvascular Disease.,"INTRODUCTION: There is a paucity of data regarding the trends and comparative outcomes of transcatheter aortic valve replacement (TAVR) versus surgical aortic valve replacement (SAVR) among patients with polyvascular disease (PVD).
METHODS: The Nationwide Readmissions Database (2016-2020) was queried for patients undergoing AVR. Propensity score matching was used to compare the outcomes of TAVR versus SAVR among patients with PVD, and for comparing TAVR among those with versus without PVD. The primary outcome was in-hospital mortality.
RESULTS: The final cohort included 545,409 hospitalizations for AVR. During the study years, there was an increase in the utilization of TAVR versus SAVR among patients with PVD. Patients with PVD undergoing TAVR were older and more likely to be women compared with patients with PVD undergoing SAVR. Compared with SAVR, patients with PVD undergoing TAVR had lower odds of in-hospital mortality (adjusted odds ratio (aOR) 0.26; 95% confidence interval (CI) 0.19-0.35), acute myocardial infarction (AMI), ischemic stroke, hemorrhagic stroke, and major bleeding, but higher odds of pacemaker and non-elective 90-day readmissions (aOR 1.13; 95% CI 1.01-1.26). TAVR among patients with versus without PVD showed similar in-hospital mortality (aOR 1.10; 95% CI 0.94-1.20), while there were higher odds of AMI, ischemic stroke, and vascular complications after TAVR in patients with PVD. A higher burden of atherosclerotic vascular beds conferred higher mortality with SAVR more than with TAVR, while a higher burden of atherosclerotic vascular beds conferred a higher risk of ischemic stroke and readmissions after both TAVR and SAVR.
CONCLUSIONS: Nationwide data demonstrated that patients with PVD who undergo TAVR were associated with lower in-hospital mortality and major cardiovascular complications compared with those who undergo SAVR. Patients with PVD have similar mortality to those with no PVD undergoing TAVR, but were associated with a higher risk for complications and readmission.
The Nationwide Readmissions Database (2016–2020) was queried for patients undergoing aortic valve replacement AVR (n = 545,409). There was an increase in the utilization of transcatheter aortic valve replacement (TAVR) in favor of surgical aortic valve replacement (SAVR) among patients with polyvascular disease. Patients with polyvascular disease undergoing TAVR had lower odds of in-hospital mortality, myocardial infarction, ischemic stroke, hemorrhagic stroke, and major bleeding compared with SAVR, but higher odds of pacemaker and non-elective 90-day readmissions. TAVR among patients with versus without polyvascular disease showed similar in-hospital mortality, while there were higher odds of myocardial infarction, ischemic stroke, and vascular complications after TAVR in patients with polyvascular disease. A higher burden of atherosclerotic vascular beds conferred higher mortality with SAVR than with TAVR.","['Abdelrhman Abomoawad', 'Ramy Sedhom', 'Harsh Golwala', 'Mohamed Abdelazeem', 'Mamas Mamas', 'Hani Jneid', 'Anthony A Bavry', 'Dharam J Kumbhani', 'Samir Kapadia', 'Ayman Elbadawi']",Cardiology and therapy,2025-05-18,10.1007/s40119-025-00415-7,https://doi.org/10.1007/s40119-025-00415-7,PMC10806851,Paid,Transcatheter Versus Surgical Aortic Valve Replacement in Patients with Polyvascular Disease ABOMOAWAD 2025,Not downloaded,"['PVD undergoing TAVR', 'TAVR versus SAVR', 'TAVR', 'patients with PVD', 'PVD', 'Patients', 'Surgical Aortic Valve', 'Aortic Valve Replacement', 'SAVR', 'PVD undergoing']",2025-05-27,Pending,"['Aortic stenosis', 'Aortic valve replacement', 'Polyvascular disease']"
40379374,Transcatheter Aortic Valve Replacement in Severe Horizontal Heart With Acute Aortic Angulation.,"BACKGROUND: Transcatheter aortic valve replacement (TAVR) has become a first-line treatment for elderly patients with severe aortic stenosis since its first successful implementation in 2002. However, performing TAVR in patients with extreme horizontal heart orientation and acute aortic angulation is technically challenging and carries higher procedural risks.
CASE SUMMARY: This case report describes a patient with severe aortic stenosis complicated by an extreme horizontal heart position and acute aortic angulation. Under the support of cardiopulmonary bypass (CPB), femoral artery long sheaths, and snare traction, the TAVR procedure was successfully completed.
DISCUSSION: The success of this case provides valuable insights for managing complex TAVR procedures.
TAKE-HOME MESSAGES: CPB provides critical hemodynamic support during TAVR in patients with extreme horizontal cardiac orientation, effectively preventing intraoperative circulatory collapse. Advancing a femoral artery long sheath combined with snare traction overcomes challenges when TAVR in cases of severe horizontal heart orientation and acute aortic angulation.","['Feng Liang', 'Jiaxin Zhao', 'Yiming Zhang', 'Chi Yuan', 'Bingbing Zhang', 'Jun Xie']",JACC. Case reports,2025-05-14,10.1016/j.jaccas.2025.104023,https://doi.org/10.1016/j.jaccas.2025.104023,,Paid,Transcatheter Aortic Valve Replacement in Severe Horizontal Heart With Acute Aortic Angulation LIANG 2025,Not available,"['Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Acute Aortic Angulation', 'Valve Replacement', 'Transcatheter Aortic', 'Acute Aortic', 'Aortic Valve', 'Severe Horizontal Heart', 'Aortic Angulation', 'Horizontal Heart']",2025-05-27,Pending,"['TAVR', 'acute aortic angulation', 'cardiopulmonary bypass', 'horizontal heart', 'snare system']"
40379373,Trans-Subclavian Artery Combined With Artificial Graft Technique for Severe Calcific Aortic Stenosis With Tortuous Anatomy.,"OBJECTIVES: The study sought to describe a hybrid trans-subclavian-artificial graft technique for transcatheter aortic valve replacement in patients with severe calcific aortic stenosis, vascular tortuosity, and anatomical constraints.
KEY STEPS: Preprocedural planning and access selection; graft anastomosis and access stabilization; wire crossing and balloon predilation; coronary protection and valve deployment; postprocedural outcomes.
POTENTIAL PITFALLS: Graft instability leading to system migration; coronary occlusion risk; hemodynamic instability.
TAKE-HOME MESSAGE: Hybrid left subclavian artery-graft access enables transcatheter aortic valve replacement in anatomically complex patients; procedural success hinges on meticulous graft stabilization and dynamic imaging.","['Feng Gao', 'Xijing Zhuang', 'Xuezhi He', 'Yang Gao', 'Wenjun Wang', 'Lei Shi', 'Wei Liu', 'Weiwang Fan', 'Lin Zhang']",JACC. Case reports,2025-05-14,10.1016/j.jaccas.2025.104025,https://doi.org/10.1016/j.jaccas.2025.104025,,Paid,Trans Subclavian Artery Combined With Artificial Graft Technique for Severe Calcific Aortic Stenosis With Tortuous Anatomy GAO 2025,Not available,"['Trans-Subclavian Artery Combined', 'Severe Calcific Aortic', 'Calcific Aortic Stenosis', 'Artificial Graft Technique', 'Tortuous Anatomy', 'Artery Combined', 'Combined With Artificial', 'Trans-Subclavian Artery', 'Severe Calcific', 'Calcific Aortic']",2025-05-27,Pending,"['artificial graft', 'complex anatomy', 'subclavian artery', 'transcatheter aortic valve replacement']"
40379370,Type 0 Severe Calcified Bicuspid Aortic Valve With Aneurysmal Repaired With TaurusElite.,"OBJECTIVE: This case report presents the successful application of transcatheter aortic valve replacement using the TaurusElite valve in a high-risk patient with severe calcified type 0 bicuspid aortic valve and aneurysmal dilation of the ascending aorta. The report highlights using a snare-assisted technique to navigate complex anatomical challenges.
KEY STEPS: Preoperative multimodal imaging for precise anatomical assessment. A snare-assisted delivery system navigation ensures controlled passage through the aortic arch and valve. Balloon predilation and careful valve deployment at 2 mm above the annulus. Postdeployment confirmation of valve position and coronary perfusion.
POTENTIAL PITFALLS: Risk of paravalvular leak due to severe calcification and asymmetric valve anatomy. Potential for coronary obstruction or aortic injury during valve deployment. Challenges in navigating a narrow aortic arch and aneurysmal dilation.
TAKE-HOME MESSAGE: TAVR with adjunctive techniques like snare-assisted navigation is a viable option for high-risk patients with complex BAV anatomy, emphasizing the importance of meticulous preoperative planning and precise valve positioning to minimize complications.","['Zuofeng Qin', 'Wenyi Wu', 'Sanwu Wu', 'Dong Li', 'Youen Zhang']",JACC. Case reports,2025-05-14,10.1016/j.jaccas.2025.104020,https://doi.org/10.1016/j.jaccas.2025.104020,,Paid,Type 0 Severe Calcified Bicuspid Aortic Valve With Aneurysmal Repaired With TaurusElite QIN 2025,Not available,"['Severe Calcified Bicuspid', 'severe calcified type', 'Calcified Bicuspid Aortic', 'Aneurysmal Repaired', 'Severe Calcified', 'Bicuspid Aortic Valve', 'Calcified Bicuspid', 'Bicuspid Aortic', 'calcified type', 'Valve']",2025-05-27,Pending,"['aortic aneurysm', 'aortic stenosis', 'bicuspid aortic valve', 'snare-assisted technique', 'transcatheter aortic valve replacement']"
40376780,Aortic Valve Calcium Score Quantification by Contrast Cardiac CT: Correlations With Echocardiography and Optimal Thresholds.,"BACKGROUND: Aortic valve calcium score (AVCa) measured on noncontrast computed tomography (CT) is well-established for grading aortic stenosis (AS) severity. However, thresholds for AVCa measured on contrast CT remain uncertain. We evaluated correlations, associated factors, and severity thresholds of AVCa measured on contrast CT against transthoracic echocardiography (TTE) measures of AS.
METHODS: Patients with native AS undergoing transcatheter aortic valve replacement evaluation from 2019 to 2020 who underwent TTE and contrast-enhanced CT were retrospectively studied (n=1035, age 79±9 years, 429 (41.5%) women, 906 (87.5%) severe and 129 (12.5%) moderate AS by TTE). AVCa was measured using the modified Agatston method with the minimum threshold of 4 SD above the mean ascending aorta blood pool Hounsfield units. Receiver-operating characteristics analysis and Youden index were used to define sex-specific optimal AVCa thresholds for identifying severe AS defined by TTE (aortic valve area by continuity equation ≤1.0 cm2) in the derivation cohort and assessed when applied to the validation cohort.
RESULTS: Mean aortic valve area on TTE was 0.79±0.21 cm2, while mean AVCa score, volume, and mass were 2152±1102 modified AU, 1853±1592 mm3, and 673±485 mg, respectively. Multivariable linear regression identified women to be associated with lower AVCa (β-coefficient, -358), while chronic kidney disease was associated with a higher AVCa (β-coefficient, 171). Optimal severe AS thresholds of ≥1840 modified AU for men and ≥1430 modified AU for women were determined, with area under curve (95% CIs) and sensitivities/specificities of 0.809 (0.749-0.869, 71.3%, 82.2%) for men and 0.822 (0.751-0.892), 73.4%/78.9% for women in the derivation cohort, and 0.830 (0.786-0.875), 75.9%/87.5% for men and 0.780 (0.670-0.890), 77.5%/71.4% for women in the validation cohort.
CONCLUSIONS: AVCa by contrast CT is a useful tool for identifying severe AS by TTE, with sex-specific thresholds for severe AS identified. Further studies are necessary to externally validate our findings and evaluate their prognostic significance.","['Tiffany Dong', 'Elio Haroun', 'Aro Daniela Arockiam', 'Rishabh Khurana', 'Joseph El Dahdah', 'Ankit Agrawal', 'Yuichiro Okushi', 'David Moros', 'Kashyap Bodi', 'Ushasi Saraswati', 'Mohammad Alamer', 'Abdelrahman Abushouk', 'Agam Bansal', 'Serge Harb', 'Zoran Popovic', 'Leonardo Rodriguez', 'Rishi Puri', 'Grant Reed', 'Amar Krishnaswamy', 'Brian Griffin', 'Samir Kapadia', 'Tom Kai Ming Wang']",Circulation. Cardiovascular imaging,2025-05-16,10.1161/CIRCIMAGING.124.017373,https://doi.org/10.1161/CIRCIMAGING.124.017373,,Paid,Aortic Valve Calcium Score Quantification by Contrast Cardiac CT Correlations With Echocardiography and Optimal Thresholds DONG 2025,Not available,"['Calcium Score Quantification', 'Valve Calcium Score', 'Aortic Valve Calcium', 'Score Quantification', 'Calcium Score', 'Contrast Cardiac', 'Aortic Valve', 'Valve Calcium', 'aortic valve area', 'TTE']",2025-05-27,Pending,"['aortic valve', 'calcium', 'humans', 'linear models', 'prognosis']"
40375767,Leaflet modification techniques to mitigate coronary obstruction risk during transcatheter aortic valve implantation.,"Coronary obstruction is a rare but serious complication during transcatheter aortic valve implantation (TAVI), particularly in valve-in-valve procedures, which is associated with high mortality. This review explores various leaflet modification techniques designed to mitigate this risk. Among the most studied methods is Bioprosthetic or native Aortic Scallop Intentional Laceration to prevent Iatrogenic Coronary Artery obstruction (BASILICA), which uses transcatheter electrosurgery to lacerate the aortic valve leaflet and maintain coronary perfusion. Other promising techniques include ShortCut, a mechanical leaflet splitting device, and Undermining Iatrogenic Coronary Obstruction with Radiofrequency Needle (UNICORN), which utilises radiofrequency energy to achieve leaflet laceration. These approaches differ in their procedural complexity, equipment requirements, and clinical outcomes. Each technique's efficacy in preventing coronary obstruction is discussed, alongside the potential complications and the procedural challenges encountered in both native aortic valve and valve-in-valve settings. This review also highlights the importance of careful patient selection, advanced imaging techniques, and the need for further research to optimise these strategies.","['Sunny Goel', 'Richard Tanner', 'Kwong-Yue Eric Chan', 'Jaffar M Khan', 'Manish Vinayak', 'Stamatios Lerakis', 'Lucy M Safi', 'Sahil Khera', 'Parasuram Krishnamoorthy', 'Annapoorna S Kini', 'Samin K Sharma', 'George D Dangas', 'Gilbert H L Tang']",EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,2025-05-16,10.4244/EIJ-D-24-00972,https://doi.org/10.4244/EIJ-D-24-00972,PMC12063549,Paid,Leaflet modification techniques to mitigate coronary obstruction risk during transcatheter aortic valve implantation GOEL 2025,Not downloaded,"['aortic valve implantation', 'transcatheter aortic valve', 'aortic valve', 'coronary obstruction', 'valve implantation', 'Aortic Scallop Intentional', 'coronary', 'aortic', 'Iatrogenic Coronary Artery', 'transcatheter aortic']",2025-05-27,Pending,[]
40375761,Long-term structural valve deterioration after TAVI: insights from the EORP ESC Valve Durability TAVI Registry.,"BACKGROUND: Valve durability is a key consideration as the patient population eligible for transcatheter aortic valve implantation (TAVI) expands to include lower-risk and younger individuals who are expected to live many years after the procedure.
AIMS: This registry aimed to assess the incidence of long-term structural valve deterioration (SVD) beyond 5 years post-TAVI.
METHODS: Consecutive living patients who underwent TAVI up until 2014 using any commercially available transcatheter heart valve (THV) at 22 participant centres were enrolled in the European Valve Durability TAVI Registry. All patients underwent comprehensive echocardiographic assessments (61% were evaluated independently by a central core laboratory) within 6 months of enrolment and at least 5 years post-TAVI; SVD was defined according to Valve Academic Research Consortium 3 definitions.
RESULTS: A total of 597 patients (aged 79.6±7.1 years at the time of TAVI; 47.2% male, mean Society of Thoracic Surgeons score 5.0%) were included. At a median of 6.1 years of follow-up (interquartile range 5.2-7.3 years), the crude incidence of moderate/severe SVD was 9.5% (n=57; moderate: 6.2%, n=37; severe: 3.4%, n=20). Predictors of SVD identified by Cox regression analysis were use of an intra-annular THV (hazard ratio [HR] 38.44, 95% confidence interval [CI]: 10.8-136.3; p<0.001), a small THV size (HR 4.82, 95% CI: 2.42-9.60; p<0.001) and moderate/severe postprocedural paravalvular leak (HR 3.64, 95% CI: 1.59-8.32; p=0.002).
CONCLUSIONS: The incidence of moderate/severe SVD during long-term follow-up after TAVI is low, with severe SVD being even rarer than moderate SVD. SVD occurs more frequently in patients treated with older-generation intra-annular valves and in those with small-sized THVs.","['Cristina Giannini', 'Davide Capodanno', 'Gabor G Toth', 'Stephan Windecker', 'Stefanie Schüpke', 'Daniel J Blackman', 'Stéphane Noble', 'Hélène Eltchaninoff', 'Claudia Fiorina', 'Alaide Chieffo', 'Antonio L Bartorelli', 'Albrecht Schmidt', 'Ole De Backer', 'Martine Gilard', 'Elizabeth Curtis', ""Guillaume L'Official"", 'Erwan Donal', 'Cécile Laroche', 'Bernard Prendergast', 'Anna Sonia Petronio', 'On Behalf The European Valve Durability Tavi Registry Investigators']",EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,2025-05-16,10.4244/EIJ-D-24-00662,https://doi.org/10.4244/EIJ-D-24-00662,PMC12063547,Paid,Long term structural valve deterioration after TAVI insights from the EORP ESC Valve Durability TAVI Registry GIANNINI 2025,Not downloaded,"['EORP ESC Valve', 'ESC Valve Durability', 'EORP ESC', 'Durability TAVI Registry', 'Valve Durability TAVI', 'Valve Durability', 'Durability TAVI', 'European Valve Durability', 'ESC Valve', 'structural valve deterioration']",2025-05-27,Pending,[]
40372482,Mid- to long-term outcomes of covered balloon-expandable stent implantation for the management of vascular injuries in patients undergoing transfemoral transcatheter aortic valve implantation: the BE-SAFE Registry : for the RECOVER (REsults after percutaneous interventions with COVERed stents) Investigators.,"BACKGROUND AND AIMS: Vascular complications occur in a non-negligible proportion of transfemoral transcatheter aortic valve implantation (Tf-TAVI) procedures. There is only limited evidence regarding the efficacy and safety of covered balloon-expandable (CBE) stents in the management of Tf-TAVI related vascular complications. We aimed to investigate the efficacy and safety of CBE stent implantation to treat access-related vascular complications in patients undergoing Tf-TAVI.
METHODS: The present retrospective analysis included patients undergoing CBE stent implantation following Tf-TAVI from April 2012 to January 2023 at our centre. The primary endpoint was technical success defined as successful device delivery and implantation at the intended location with angiographic confirmation of vessel patency and absence of residual bleeding. Clinical outcomes and color Doppler ultrasonography findings were evaluated at discharge, 30 days and longest available follow-up.
RESULTS: Among 3331 Tf-TAVI procedures, 93 patients (2.8%) required covered stent implantation for the treatment of access related vascular complications. Technical success was achieved in 92 patients (98.9%). BeGraft and Atrium Advanta V12 CBE stents were implanted in 76 (81.7%) and 17 (18.3%) patients, respectively. Median clinical follow-up was 455 [304; 798] days, with both in-hospital and 30-days mortality equaling 4.3% and 1-year mortality 15.1%. Pre-discharge Doppler ultrasonography was performed in 98.9% patients, with normal findings in 79.8% and minor findings (such as pseudoaneurysm, non-flow-limiting dissection, arterio-venous fistula) in the remaining patients. Clinical follow-up was available in 96.2% patients; no cases of new-onset claudication, need for repeat surgical or transcatheter vascular interventions were recorded. Follow-up Doppler ultrasonography (54.4% patients) showed persistent patency and no signs of stent failure in all patients.
CONCLUSIONS: CBE stent implantation for the treatment of access site related vascular complications after Tf-TAVI is associated with excellent technical success rates, optimal short- to mid-term patency rates as well as satisfactory long-term clinical outcomes.","['Hector A Alvarez-Covarrubias', 'Martin Jurisic', 'Finn Syryca', 'Charlotte Duesmann', 'Costanza Pellegrini', 'Tobias Rheude', 'N Patrick Mayr', 'Niklas Altaner', 'Moritz Kühlein', 'Tobias Lenz', 'Edna Blum', 'Yousuke Taniguchi', 'Gjin Ndrepepa', 'Christian Thilo', 'Heribert Schunkert', 'Adnan Kastrati', 'Sebastian Kufner', 'Salvatore Cassese', 'Michael Joner', 'Erion Xhepa']",Clinical research in cardiology : official journal of the German Cardiac Society,2025-05-15,10.1007/s00392-025-02651-2,https://doi.org/10.1007/s00392-025-02651-2,PMC7578005,Paid,Mid to long term outcomes of covered balloon expandable stent implantation for the management of vascular injuries in patients undergoing transfemoral transcatheter aortic valve implantation the BE SAFE Registry for the RECOVER REsults after percutaneous interventions with COVERed stents Investigators ALVAREZ-COVARRUBIAS 2025,Not downloaded,"['CBE stent implantation', 'transcatheter aortic valve', 'BE-SAFE Registry', 'transfemoral transcatheter aortic', 'aortic valve implantation', 'Vascular complications', 'CBE stent', 'stent implantation', 'related vascular complications', 'patients']",2025-05-27,Pending,"['Covered balloon-expandable stent', 'Transcatheter aortic valve implantation', 'Transfemoral access', 'Vascular complication']"
40371620,Rationale and Design of the REPEAT Trial: A Multicenter Randomized Trial Comparing Redo Surgical Aortic Valve Replacement to Valve-in-Valve Transcatheter Aortic Valve Replacement.,"BACKGROUND: Redo surgical aortic valve replacement (rSAVR) has for long been the therapeutic reference standard for degenerated surgical aortic bioprostheses. Valve-in-valve transcatheter aortic valve replacement (ViV-TAVR) has emerged as an alternative for patients at high surgical risk due to its lower invasiveness. The long-term clinical efficacy of ViV-TAVR in patients at low to intermediate surgical risk remains unknown.
METHODS AND RESULTS: To compare clinical outcomes of redo surgical aortic valve replacement versus ViV-TAVR in low- to intermediate-risk patients with degenerated surgical aortic bioprostheses. REPEAT (Repeat Intervention for Deteriorated Surgical Bioprosthetic Aortic Valves) is an investigator-initiated, international, multicenter, randomized, parallel, open-label trial. A total of 890 patients aged <75 years with a failed surgical aortic bioprosthesis due to structural valve degeneration and low to intermediate surgical risk (ie, Society of Thoracic Surgeons predicted risk of death of <8%) will be randomly assigned in a 1:1 ratio to either redo surgical aortic valve replacement or ViV-TAVR. The primary end point of REPEAT is a composite of all-cause death, stroke (including both disabling and nondisabling), myocardial infarction, and rehospitalization for heart failure or aortic valve reintervention at 5 years, based on Valve Academic Research Consortium-3 definitions. Secondary end points include each of the individual components of the primary composite end point, Valve Academic Research Consortium-3-based conduction disturbances and arrhythmia, Valve Academic Research Consortium-3-based wound and bleeding complications, functional status (ie, 6-minute walk test, Kansas City Cardiomyopathy questionnaire), and treatment costs.
CONCLUSIONS: The REPEAT trial has been designed to test the hypothesis that redo surgical aortic valve replacement is superior to ViV-TAVR regarding clinical outcomes at 5 years in patients with degenerated surgical aortic bioprostheses and low to intermediate surgical risk.","['Matthias Raschpichler', 'Suzanne de Waha', 'Stefan Blankenberg', 'Marcio A Diniz', 'Emilia Bagiella', 'Annetine C Gelijns', 'Vinicius F Calsavara', 'Aakriti Gupta', 'Niklas Schofer', 'Tsuyoshi Kaneko', 'Mohamed Abdel-Wahab', 'Holger Thiele', 'Raj Makkar', 'Michael A Borger']",Journal of the American Heart Association,2025-05-20,10.1161/JAHA.125.040954,https://doi.org/10.1161/JAHA.125.040954,,Paid,Rationale and Design of the REPEAT Trial A Multicenter Randomized Trial Comparing Redo Surgical Aortic Valve Replacement to Valve in Valve Transcatheter Aortic Valve Replacement RASCHPICHLER 2025,Not available,"['Aortic Valve Replacement', 'Surgical Aortic Valve', 'Redo Surgical Aortic', 'Transcatheter Aortic Valve', 'Aortic Valve', 'Surgical Aortic', 'Comparing Redo Surgical', 'Valve Academic Research', 'Valve Replacement', 'Trial Comparing Redo']",2025-05-27,Pending,"['aortic stenosis', 'failed surgical aortic bioprosthesis', 'redo surgical aortic valve replacement', 'structural valve deterioration', 'valve‐in‐valve transcatheter aortic valve replacement']"
