_id,pubmed_id,title,abstract,authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],authors[7],authors[8],authors[9],authors[10],authors[11],authors[12],authors[13],authors[14],authors[15],authors[16],authors[17],authors[18],authors[19],authors[20],authors[21],authors[22],authors[23],authors[24],authors[25],authors[26],authors[27],authors[28],authors[29],authors[30],authors[31],authors[32],authors[33],authors[34],authors[35],authors[36],authors[37],authors[38],authors[39],authors[40],authors[41],authors[42],authors[43],authors[44],authors[45],authors[46],authors[47],authors[48],authors[49],journal,publication_date,doi,fulltext_link,pmcid,access,volume,issue,pages,updated_title,pdf_file,suggested_tags[0],suggested_tags[1],suggested_tags[2],suggested_tags[3],suggested_tags[4],suggested_tags[5],suggested_tags[6],suggested_tags[7],suggested_tags[8],suggested_tags[9],webscraped_date,status,moved,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],keywords[7],keywords[8],keywords[9],keywords[10]
6812eb0b4ef6922f6d69070b,39837342,Implementing a Nurse-Driven Early Ambulation Protocol to Enhance Post-Transcatheter Aortic Valve Replacement Outcomes: A Quality Improvement Initiative.,"BACKGROUND: Immobility in patients undergoing transcatheter aortic valve replacement (TAVR) is linked to adverse outcomes and prolonged length of stay (LOS). Advancements in TAVR procedures allow for early ambulation post-procedure.\nLOCAL PROBLEM: In a large teaching hospital, ambulation occurred at an average of 16.9 hours post-TAVR procedures, higher than the goal of 6 hours.\nMETHODS: A pre/post-implementation design was used. Data on ambulation times, LOS, and discharge disposition were collected and analyzed.\nRESULTS: Time to the first ambulation significantly decreased from a mean of 16.9 (SD = 13.1) to 8.9 hours (SD = 5.3), P < .001. Patients meeting the goal of ambulation 4-6 hours post-procedure had a significantly lower LOS, P < .005. Fewer patients needed a higher level of care at discharge, P = .064.\nCONCLUSIONS: Early ambulation reduced LOS and had a positive impact on patient discharge disposition. A nurse-driven ambulation protocol can improve outcomes after TAVR.",Katie P Worthington,Erin Giannantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal of nursing care quality,No Publication Date,10.1097/NCQ.0000000000000835,https://doi.org/10.1097/NCQ.0000000000000835,,Paid,40,2,187-192,Implementing a Nurse Driven Early Ambulation Protocol to Enhance Post TAVR Outcomes A Quality Improvement Initiative WORTHINGTON,Not available,Quality Improvement Initiative,Aortic Valve Replacement,Enhance Post-Transcatheter Aortic,Improvement Initiative,Quality Improvement,Post-Transcatheter Aortic Valve,Valve Replacement Outcomes,Aortic Valve,Valve Replacement,Enhance Post-Transcatheter,2025-04-30,approved,,,,,,,,,,,,
6812eb0c4ef6922f6d69070c,39832272,Modified transcatheter aortic valve replacement: the pros and cons of removing the guidewire immediately after valve deployment.,The authors propose a modified transcatheter aortic valve replacement technique wherein the removal of the guidewire and delivery catheter immediately after the valve implantation helps to not only shorten the procedure but also decrease complications induced by the guidewire and delivery catheter.,Brig Navreet Singh,Guilerme F Attizzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Journal of invasive cardiology,2025-04-30,10.25270/jic/24.00224,https://doi.org/10.25270/jic/24.00224,,Paid,37,4,,Modified TAVR the pros and cons of removing the guidewire immediately after valve deployment SINGH 2025,Not available,Modified transcatheter aortic,transcatheter aortic valve,aortic valve replacement,transcatheter aortic,Modified transcatheter,valve replacement technique,aortic valve,delivery catheter immediately,pros and cons,cons of removing,2025-04-30,approved,,TAVR,guidewire,left ventricular perforation,transcatheter aortic valve replacement,,,,,,,
6812eb0e4ef6922f6d69070d,39831761,Long-Term Bioprosthetic Valve Durability After Transcatheter Aortic Valve Replacement With Supra-Annular Self-Expanding Versus Intra-Annular Balloon-Expandable Valves in Patients With a Small Aortic Annulus.,"BACKGROUND: The long-term valve durability of supra-annular self-expanding valves (SEV) and intra-annular balloon-expandable valves (BEV) in patients with small aortic annuli remains unexplored.\nAIMS: This study aimed to determine the long-term bioprosthetic valve durability with SEV versus BEV in patients with small aortic annuli.\nMETHODS: This retrospective study included patients with severe aortic stenosis (AS) and an aortic annulus area of 430 mm2 or less who underwent transcatheter aortic valve replacement using SEV and BEV between October 2009 and December 2022. Based on the Valve Academic Research Consortium's three definitions, the endpoints were hemodynamic structural valve deterioration (SVD) and bioprosthetic valve failure (BVF). Inverse probability of treatment weighting (IPTW) was used to compare between the two groups and adjust for baseline characteristics. The Fine-Gray subdistribution hazard model accounted for the competing risk of death.\nRESULTS: In total, 565 patients (204 treated with SEV and 361 treated with BEV) were included. The median follow-up duration was 3.6 years [2.0 years, 5.7 years], and the maximum was 12.3 years. Hemodynamic SVD and BVF were less frequently identified in the SEV group than in the BEV group (1.1% vs. 9.1% within 5 years, 0.7% vs. 8.1% within 5 years, respectively). On the IPTW adjusted Fine-Gray subdistribution hazard model analysis, hemodynamic SVD was less frequent in SEV compared with BEV (Hazard Ratio [HR]: 0.16; 95% Confidence Interval [CI]: 0.04-0.56, p = 0.004). SEV was also associated with a lower BVF risk than BEV (HR: 0.25; 95% CI: 0.08-0.76, p = 0.015).\nCONCLUSIONS: SEV appears to be more suitable for long-term valve durability in patients with a small aortic annulus.",Yutaka Matsuhiro,Isamu Mizote,Daisuke Nakamura,Tomoharu Dohi,Koichi Maeda,Kazuo Shimamura,Ai Kawamura,Kizuku Yamashita,Shumpei Kosugi,Shota Okuno,Hiroki Sugae,Yasuharu Takeda,Yasushi Sakata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-30,10.1002/ccd.31415,https://doi.org/10.1002/ccd.31415,PMC11962832,Free,105,5,990-997,Long Term Bioprosthetic Valve Durability After TAVR With Supra Annular Self Expanding Versus Intra Annular Balloon Expandable Valves in Pts With a Small Aortic Annulus MATSUHIRO 2025,pdfs\Long Term Bioprosthetic Valve Durability After TAVR With Supra Annular Self Expanding Versus Intra Annular Balloon Expandable Valves in Pts With a Small Aortic Annulus MATSUHIRO 2025.pdf,Aortic Valve Replacement,SEV versus BEV,Transcatheter Aortic Valve,Valve,Aortic Valve,SEV,Small Aortic Annulus,Aortic,Small Aortic,Valve Durability,2025-04-30,approved,,bioprosthetic valve failure,small aortic annulus,structural valve deterioration,transcatheter aortic valve replacement,,,,,,,
6812eb114ef6922f6d69070e,39829224,"""Use of Snare Catheter Technique in Transcatheter Aortic Valve Replacement With Self-Expandable Valve: Expert Review"".","The use of the snare catheter (SC) technique has been described in the field of interventional cardiology, in particular in the retrieval of a lost device, for example, a dislodged coronary stent, broken coronary wire, and so forth. In the transcatheter aortic valve replacement (TAVR) procedure, some cases have been observed where the anatomy is challenging or there are scenarios where some complications occur during the procedure, which make it necessary to use some tools to achieve the success of the procedure. The SC has shown are very useful either to achieve the ascent of the valve to the annular plane in complex anatomies or as a rescue measure in the event of complications that may arise after valve implantation.",Heberto Aquino-Bruno,Juan F García-García,Jose R Gayosso-Ortiz,Marco A Alcántara-Meléndez,Juan C Fuentes-Moreno,Luis A Blancas Perez,Kevin R Hernández-Flores,Roberto Muratalla-González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-30,10.1002/ccd.31398,https://doi.org/10.1002/ccd.31398,PMC11962829,Free,105,5,981-989,"""Use of Snare Catheter Technique in TAVR With Self Expandable Valve Expert Review"" AQUINO-BRUNO 2025",pdfs\Use of Snare Catheter Technique in TAVR With Self Expandable Valve Expert Review AQUINO-BRUNO 2025.pdf,Aortic Valve Replacement,Valve,Transcatheter Aortic Valve,valve migration,Aortic Valve,Snare Catheter Technique,TAVR,Valve Replacement,Snare Catheter,retrograde valve migration,2025-04-30,approved,,TAVR,aortic stenosis,complex aortic anatomies,snare catheter technique,valve migration,,,,,,
6812eb114ef6922f6d69070f,39827054,Changes in microcirculation following transcatheter aortic valve implantation in patients with stable coronary artery disease.,"BACKGROUND: Few studies have assessed coronary physiology in the setting of coronary artery disease (CAD) with severe aortic stenosis (AS). Fractional flow reserve (FFR) to guide revascularization in such patients is not validated.\nAIMS: We describe changes in coronary physiology in this population before and after transcatheter aortic valve implantation (TAVI).\nMETHODS: Patients with stable CAD and severe AS treated with TAVI were prospectively included during 2020-2023. Coronary physiology was assessed before and immediately after TAVI, and at follow-up (median 5.4 months).\nRESULTS: Twenty-nine patients (mean age 81.3 years) were included. Median (95% confidence interval) FFR decreased numerically, from 0.83 (0.79-0.84) pre-TAVI to 0.81 (0.78-0.83) post-TAVI. During hyperaemia, the transit mean time reduced numerically, from 0.27 (0.19-0.35) to 0.20 (0.18-0.27) seconds, reflecting increased coronary flow. Basal microvascular resistance increased numerically, from 24 (21-35) to 32 (23-45), while resistive reserve ratio increased significantly, from 1.8 (1.5-2.3) to 2.6 (2.2-3.1) (P=0.002). Consequently, coronary flow reserve (CFR) improved significantly, from 1.5 (1.2-1.7) to 1.9 (1.5-2.4) (P=0.006). Among 21 patients with follow-up, no significant change in FFR was observed and the significance of the increase in CFR was lost. Only three patients had an index of microvascular resistance>25, indicating microvascular impairment during hyperaemia.\nCONCLUSIONS: In stable CAD patients treated with TAVI for severe AS, valve replacement provides an immediate improvement in CFR. FFR shows a minimal decrease after valve implantation, supporting its reproducibility to guide revascularization in such patients.\nCLINICAL TRIAL REGISTRATION: .NCT04663334.",Quentin Battistolo,Robin Le Ruz,Pierre-Guillaume Piriou,Patrice Guerin,Vincent Letocart,Julien Plessis,Alexandra Poinas,Thomas Senage,Thibaut Manigold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archives of cardiovascular diseases,2025-04-30,10.1016/j.acvd.2024.12.006,https://doi.org/10.1016/j.acvd.2024.12.006,,Paid,118,4,222-230,Changes in microcirculation following TAVI in Pts with stable CAD BATTISTOLO 2025,Not available,coronary artery disease,artery disease,transcatheter aortic valve,patients,aortic valve implantation,coronary,coronary artery,TAVI,coronary physiology,stable CAD,2025-04-30,approved,,Aortic stenosis,Coronary artery disease,Coronary flow reserve,Fractional flow reserve,Transcatheter aortic valve implantation,,,,,,
6812eb124ef6922f6d690710,39794926,Bacteraemia after transcatheter aortic valve implantation: a nationwide cohort study.,"BACKGROUND: Bacteraemia and infective endocarditis (IE) are rare but severe complications of transcatheter aortic valve implantation (TAVI). Limited data exist on the incidence and microbiological profile of early bacteraemia in this population. This study aimed to evaluate the 6-month incidence of bacteraemia, IE and associated mortality following TAVI.\nMETHODS: Using Danish nationwide registries, all patients who underwent TAVI from 2012 to 2021 were identified and matched 1:1 by age, sex and index year with patients who underwent elective coronary angiography (CAG). Outcomes were assessed with cumulative incidence functions and adjusted HRs.\nRESULTS: Among 5990 patients with first-time TAVI (57% male, mean age 80 years, SD 6.9), bacteraemia occurred in 4.2% within 6 months, compared with 2.6% in the CAG group (adjusted HR 1.57, 95% CI 1.26 to 1.96). Common pathogens post-TAVI included Streptococci (20%), Coagulase-negative staphylococci (19%) and Enterococci (18%), differing from the CAG group, where Coagulase-negative staphylococci (22%) and Staphylococcus aureus (16%) predominated. IE developed in 1.1% of patients with TAVI versus 0.1% of patients with CAG (adjusted HR 20.01, 95% CI 5.97 to 67.48).\nCONCLUSION: Bacteraemia and IE rates are substantially elevated within 6 months following TAVI compared with elective CAG. The bacterial profile post-TAVI suggests that current prophylactic antibiotic regimens may not provide adequate coverage.",Katra Hadji-Turdeghal,Jeppe K Petersen,Peter Laursen Graversen,Jawad Haider Butt,Jarl Emanuel Strange,Nikolaj Ihlemann,Jordi Sanchez Dahl,Jonas Agerlund Povlsen,Marianne Voldstedlund,Christian Juhl Terkelsen,Christian H Møller,Philip Freeman,Henrik Nissen,Ole De Backer,Lars Koeber,Lauge Østergaard,Emil Loldrup Fosbøl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heart (British Cardiac Society),2025-04-10,10.1136/heartjnl-2024-324803,https://doi.org/10.1136/heartjnl-2024-324803,,Paid,111,9,412-420,Bacteraemia after TAVI a nationwide cohort study HADJI-TURDEGHAL 2025,Not available,aortic valve implantation,transcatheter aortic valve,valve implantation,aortic valve,transcatheter aortic,TAVI,CAG,Bacteraemia,nationwide cohort study,CAG group,2025-04-30,,,aortic valve stenosis,endocarditis,epidemiology,transcatheter aortic valve replacement,,,,,,,
6812eb124ef6922f6d690711,39783766,Coronary revascularization in randomized clinical trials comparing transcatheter and surgical aortic valve replacement: is it time to bridge the gap?,No Abstract Found,Hugo M Aarts,Michiel Voskuil,Ronak Delewi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European heart journal,2025-04-01,10.1093/eurheartj/ehae762,https://doi.org/10.1093/eurheartj/ehae762,,Paid,46,13,1267-1268,Coronary revascularization in randomized clinical trials comparing transcatheter and SAVR is it time to bridge the gap? AARTS 2025,Not available,aortic valve replacement,randomized clinical trials,clinical trials comparing,trials comparing transcatheter,surgical aortic valve,Coronary revascularization,valve replacement,bridge the gap,Abstract Found,revascularization in randomized,2025-04-30,,,,,,,,,,,,,
6812eb134ef6922f6d690712,39778607,Reevaluating Normal-Flow Low-Gradient Severe Aortic Stenosis: Clinical Phenotypes and Outcomes in Severe Aortic Stenosis Among Transcatheter Aortic Valve Replacement Patients.,"BACKGROUND: Aortic stenosis (AS) is a complex condition with various hemodynamic subtypes, each with distinct clinical profiles and outcomes. The aim of this study was to assess the characteristics and outcomes of different AS phenotypes on the basis of flow and gradient patterns.\nMETHODS: In this retrospective cohort study, 930 patients who underwent transcatheter aortic valve replacement for severe symptomatic AS at Mayo Clinic sites from 2012-2017 were included. Patients were classified into three groups: high gradient (HG), low-flow low-gradient (LFLG), and normal-flow low-gradient (NFLG). Baseline clinical, echocardiographic, and computed tomographic characteristics, including aortic valve area, aortic valve calcium score, left ventricular ejection fraction, and the prevalence of tricuspid regurgitation, and atrial fibrillation were analyzed. One- and 5-year all-cause mortality outcomes were compared using Kaplan-Meier analysis and Cox proportional-hazards models.\nRESULTS: The final cohort included 273 patients in the NFLG group (29.4%), 563 in the HG group (60.5%), and 94 in the LFLG group (10.1%). After reevaluation and careful review of the echocardiograms, 41 patients with NFLG AS were reclassified into the LFLG group. Patients with LFLG AS had the highest prevalence of atrial fibrillation or flutter (60%) and tricuspid regurgitation (17%). Aortic valve calcium score was significantly lower in the NFLG group compared with the HG and LFLG groups. One-year mortality was highest in the LFLG group (17.4%), followed by the HG (13.9%) and NFLG (10.9%) groups, but the difference was not statistically significant (P = .20). The 5-year mortality rate was higher in the LFLG group (55.6%) compared with the NFLG (47.2%) and HG (47.9%) groups but did not reach statistical significance (P = .20).\nCONCLUSIONS: LFLG AS was associated with more comorbidities and higher mortality compared with HG and NFLG AS, though differences in mortality were not statistically significant. The NFLG group, after close review and reclassification, showed the least significant AS. Randomized trials are needed to clarify the prognosis and management of NFLG AS.",Amro Badr,Mustafa Suppah,Kamal Awad,Juan Farina,Bobbi Jo Heon,Rachel Wraith,Bishoy Abraham,Sara Kaldas,Vuyisile Nkomo,Reza Arsanjani,Chieh-Ju Chao,David Holmes,Said Alsidawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal of the American Society of Echocardiography : official publication of the American Society of Echocardiography,2025-04-30,10.1016/j.echo.2024.12.010,https://doi.org/10.1016/j.echo.2024.12.010,,Paid,38,4,310-319,Reevaluating Normal Flow Low Gradient sAS Clinical Phenotypes and Outcomes in sAS Among TAVR Pts BADR 2025,Not available,Severe Aortic Stenosis,Aortic Stenosis,Transcatheter Aortic Valve,Aortic Valve Replacement,Aortic Valve,Low-Gradient Severe Aortic,Severe Aortic,NFLG,aortic valve calcium,LFLG group,2025-04-30,approved,,Aortic stenosis,Echocardiography,High-gradient,Low-flow low-gradient,Mortality,Normal-flow low-gradient,Transcatheter aortic valve replacement,,,,
6812eb154ef6922f6d690713,39762512,Early clinical outcomes of transcatheter aortic valve implantation using the NAVITOR system.,"Transcatheter aortic valve implantation (TAVI) using the NAVITOR system has been relatively underreported due to its recent introduction in Japan. This study aimed to assess the short-term outcomes of TAVI with the NAVITOR in real-world clinical practice. Patients with severe aortic stenosis who underwent TAVI using the NAVITOR system at our institution between December 2022 and December 2023 were prospectively enrolled. We evaluated the 30-day post-TAVI outcomes using the Valve Academic Research Consortium 3 (VARC-3). Among 32 consecutive patients (mean age, 84 years; 19% female), technical success was achieved in 31 (96.8%). One patient developed a subclavian artery vascular dissection, requiring balloon angioplasty during the TAVI procedure, and another received a permanent pacemaker due to persistent advanced atrioventricular block. At the 30-day follow-up, device success was achieved in 31 (96.8%) patients, with early safety observed in 27 (84.3%). One patient experienced sudden unexplained death after discharge. None of the patients experienced myocardial infarction, valve embolisation, life-threatening bleeding, or acute kidney injury within 30 days after the procedure. Echocardiographic follow-up showed a median effective orifice area index of 1.26 ± 0.27. Contrast-enhanced computed tomography was performed in 19 patients 30 days after the procedure, revealing hypo-attenuated leaflet thickening (HALT) in 10 (52.6%). Although the 30-day outcomes of TAVI using the NAVITOR system appeared promising, a relatively high incidence of HALT was observed.",Kosuke Fujita,Koichiro Matsumura,Keishiro Sugimoto,Kyohei Onishi,Kazuyoshi Kakehi,Ayano Yoshida,Takayuki Kawamura,Masakazu Yasuda,Hiroki Matsuzoe,Kazuki Mizutani,Tatsuya Miyoshi,Masafumi Ueno,Genichi Sakaguchi,Gaku Nakazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardiovascular intervention and therapeutics,2025-04-30,10.1007/s12928-024-01081-7,https://doi.org/10.1007/s12928-024-01081-7,PMC11910440,Free,40,2,378-388,Early clinical outcomes of TAVI using the NAVITOR system FUJITA 2025,pdfs\Early clinical outcomes of TAVI using the NAVITOR system FUJITA 2025.pdf,NAVITOR system,NAVITOR valve,NAVITOR,transcatheter aortic valve,aortic valve implantation,TAVI,valve,valve NAVITOR system,aortic valve,system,2025-04-30,approved,,Aortic stenosis,Hypo-attenuated leaflet thickening,NAVITOR system,Transcatheter aortic valve implantation,,,,,,,
6812eb154ef6922f6d690714,39699831,Detection and nanagement of stent under-expansion in self-expanding TAVR using a steep right anterior oblique view.,No Abstract Found,Umihiko Kaneko,Daisuke Hachinohe,Ryo Horita,Ryo Otake,Kazuki Mizutani,Ken Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardiovascular intervention and therapeutics,2025-04-30,10.1007/s12928-024-01078-2,https://doi.org/10.1007/s12928-024-01078-2,,Paid,40,2,438-440,Detection and nanagement of stent under expansion in self expanding TAVR using a steep right anterior oblique view KANEKO 2025,Not available,anterior oblique view,self-expanding TAVR,Detection and nanagement,oblique view,Abstract Found,nanagement of stent,stent under-expansion,under-expansion in self-expanding,steep right anterior,anterior oblique,2025-04-30,approved,,Infolding,Stent under-expansion,Transcatheter aortic valve replacement,Valve embolization,Valve migration,,,,,,
6812eb184ef6922f6d690715,39695013,Comparison of invasive and non-invasive gradients before and after TAVI and their implications on clinical outcomes.,"Transcatheter aortic valve implantation (TAVI) is recommended for treatment of high-risk aortic stenosis patients. While measuring mean transaortic valve gradient (MG) is crucial in evaluating procedural success, echocardiographic measurements often overestimate direct invasive measurements. This study aimed to examine the discordance between echocardiographic and invasive MGs in TAVI patients and assess their prognostic value on long-term outcomes. This prospective registry included consecutive TAVI patients at a tertiary university hospital. Transthoracic or transoesophageal echocardiography was performed pre-TAVI, at discharge, 1 month, 1, and 5 years with invasive MG measurements obtained peri-procedurally. The primary endpoints were 5-year all-cause mortality and major adverse cardiac events. Among 1353 patients from 2011 to 2023, non-invasive MGs exceeded invasive MGs pre- and post-implantation (43 [36, 52] mmHg vs. 40 [30, 50] mmHg, p < 0.001; 9 [6, 12] mmHg vs. 4 [2, 7] mmHg, p < 0.001) Pre-procedural MGs correlated better than post-procedural MGs (r = 0.70, p < 0.001 vs. r = 0.23, p < 0.001), particularly in self-expandable valves and smaller sinus of Valsalva diameter (SOVd) (r = 0.33, p < 0.001; r = 0.46, p < 0.001 vs R = 0.06, p = 0.701). Non-invasive MG remained stable from discharge (9 [6, 12] mmHg) to 5 years (9 [7, 12] mmHg). While structural valve deterioration and patient-prosthesis mismatch showed no impact, extreme invasive MGs (< 3 or > 6 mmHg) predicted worse outcomes (mortality hazard: 1.25 [1.06, 1.88] and 0.85 [0.8, 0.95], respectively), unlike non-invasive measurements. In conclusion, invasive as compared with non-invasive MGs correlated better before than after valve implantation, whereas invasive MGs were always lower than non-invasive MGs. Lower invasive MGs after TAVI appeared to be associated with favourable long-term outcomes.",Anna Pfenniger,Thorald Stolte,Jakob Johannes Reichl,Gregor Leibundgut,Max Wagener,Christoph Kaiser,Jasper Boeddinghaus,Felix Mahfoud,Thomas Nestelberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardiovascular intervention and therapeutics,2025-04-30,10.1007/s12928-024-01074-6,https://doi.org/10.1007/s12928-024-01074-6,PMC11910411,Free,40,2,362-377,Comparison of invasive and non invasive gradients before and after TAVI and their implications on clinical outcomes PFENNIGER 2025,pdfs\Comparison of invasive and non invasive gradients before and after TAVI and their implications on clinical outcomes PFENNIGER 2025.pdf,TAVI,invasive MGs,invasive,aortic valve,Transcatheter aortic valve,aortic valve implantation,MGs,valve,TAVI patients,non-invasive MGs,2025-04-30,approved,,Aortic stenosis,Structural valve deterioration,Transcatheter aortic valve implantation,Transthoracic echocardiography,Transvalvular pressure gradient,,,,,,
6812eb194ef6922f6d690716,39662654,Robotic-Assisted Aortic Valve Replacement and Coronary Artery Bypass Grafting.,"PURPOSE: Left chest robotic left internal thoracic artery (LITA) to left anterior descending (LAD) coronary revascularization has been established. We describe robotic aortic valve replacement and coronary artery bypass grafting through a right lateral approach.\nDESCRIPTION: A 73-year-old woman with severe aortic insufficiency, 70% LAD stenosis, and ejection fraction of 0.35 presented with recalcitrant symptoms. She sustained a stroke 1 year before surgery. She was frail, with a body mass index of 17 kg/m2. Her Society of Thoracic Surgeons predicted risk of mortality was 10%. Given minimal leaflet calcium, transcatheter options were declined, and she was referred for high-risk nonsternotomy surgical consideration.\nEVALUATION: After informed consent, a single-incision 4-cm right lateral working incision facilitated on-pump arrested fully robotic 23-mm bioprosthetic aortic valve replacement and LITA-LAD grafting. The LITA harvest time was 43 minutes, and LAD anastomosis was 27 minutes. This frail patient recovered expectantly and was discharged home.\nCONCLUSIONS: Robotic aortic valve replacement and coronary artery bypass grafting is feasible and may represent a viable future option for patients with concomitant aortic valve and coronary disease.",Vinay Badhwar,Goya V Raikar,Ali Darehzereshki,J Hunter Mehaffey,Ramesh Daggubati,Lawrence M Wei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Annals of thoracic surgery,2025-04-30,10.1016/j.athoracsur.2024.12.002,https://doi.org/10.1016/j.athoracsur.2024.12.002,,Paid,119,4,918-922,Robotic Assisted AVR and Coronary Artery Bypass Grafting BADHWAR 2025,Not available,Coronary Artery Bypass,Aortic Valve Replacement,Artery Bypass Grafting,Coronary Artery,Artery Bypass,Aortic Valve,Robotic-Assisted Aortic Valve,Valve Replacement,robotic aortic valve,Replacement and Coronary,2025-04-30,approved,,,,,,,,,,,,
6812eb194ef6922f6d690717,39565946,Intravascular lithotripsy-assisted intervention in patients with congenital heart disease.,"OBJECTIVES: The use of intravascular lithotripsy (IVL) in patients with calcified coronary and peripheral arterial disease is now commonplace; however, its use in procedures specific to congenital heart disease is rare, with a very limited published case-based experience to date. The authors report the outcomes of 4 patients with congenital heart disease who underwent IVL-assisted transcatheter procedures in the effort to inform future operators as to the potential benefits and risks of this technology in this patient population.\nMETHODS AND RESULTS: Four patients underwent IVL-assisted transcatheter procedures including branch pulmonary artery stenting, aortic coarctation stenting, and transcatheter pulmonary valve replacement. All 4 patients underwent successful IVL-assisted implantation of large stents in highly calcified native or surgically implanted biological conduits without significant complications.\nCONCLUSIONS: The use of IVL-assisted interventions in patients with severe native or surgical calcified vascular conduits is feasible and may be a useful adjunct in conduit stent implantation and dilation. Vascular injury during angioplasty of calcified vessels and conduits remains a concern despite the use of lithotripsy, and covered stent implantation should be considered prior to aggressive dilation in order to reduce the risk of catastrophic rupture.",Zachary L Steinberg,Lauren N Carlozzi,Brian H Morray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Journal of invasive cardiology,2025-04-30,10.25270/jic/24.00272,https://doi.org/10.25270/jic/24.00272,,Paid,37,4,,Intravascular lithotripsy assisted intervention in Pts with congenital heart disease STEINBERG 2025,Not available,congenital heart disease,congenital heart,heart disease,Intravascular lithotripsy-assisted intervention,patients,IVL-assisted transcatheter procedures,Intravascular lithotripsy-assisted,disease,underwent IVL-assisted transcatheter,heart,2025-04-30,approved,,calcified vessels,congenital heart disease,intravascular lithotripsy,vascular disease,,,,,,,
6812eb1a4ef6922f6d690718,39535527,Prolonged atrial refractoriness to predict the onset of atrial fibrillation after transcatheter aortic valve implantation.,"BACKGROUND: Atrial fibrillation (AF) is the most common atrial arrhythmia after transcatheter aortic valve implantation (TAVI) and is associated with high mortality. Although some clinical and echocardiographic variables have been defined to predict new-onset atrial fibrillation (NOAF), electrophysiologic (EP) parameters have not been identified yet. We aimed to investigate the impact of atrial refractoriness on NOAF after TAVI.\nMETHODS: Seventy-nine consecutive patients who underwent TAVI were enrolled in this trial. All patients undergoing TAVI were screened for AF.\nRESULTS: Fifteen (19%) had AF during the follow-up period. Patients with NOAF were older and had a higher BMI and STS. Left atrial diameter (LAD) was higher, left ventricular ejection fraction (LVEF) was lower, and preprocedural LVEDP was higher in patients with NOAF. As electrophysiologic (EP) parameters, atrial effective refractory periods (AERP) (in high right atrium [AERP<inf>HRA</inf>], in right posterolateral atrium [AERP<inf>RPL</inf>], and in distal coronary sinus [AERP<inf>DCS</inf>]) were lower, difference between atrial effective refractory periods (AERP<inf>DISP</inf>) and PA intervals were higher in patients with AF than those without AF. The only independent parameter that influenced the development of AF after TAVI was AERP<inf>DISP</inf>. The Receiver Operating Characteristic (ROC) analysis showed that an AERP<inf>DISP</inf>>46 msec significantly separated those with AF and those without AF with a sensitivity of 85% and a specificity of 97%.\nCONCLUSIONS: The current study demonstrates that the only independent variable predicting NOAF is AERPDISP. Therefore, increased AERPDISP values may help predict patients with high risk for NOAF and needing specific therapies.",Özcan Özdemir,Ersin Doğanözü,Onur Yildirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minerva cardiology and angiology,2025-04-30,10.23736/S2724-5683.24.06605-5,https://doi.org/10.23736/S2724-5683.24.06605-5,,Paid,73,2,166-173,Prolonged atrial refractoriness to predict the onset of AFib after TAVI ÖZDEMIR 2025,Not available,aortic valve implantation,transcatheter aortic valve,AERP,atrial,valve implantation,transcatheter aortic,aortic valve,atrial fibrillation,TAVI,NOAF,2025-04-30,approved,,,,,,,,,,,,
